Latitude,Longitude,Elevation (m),City,Weather_loc,Distance_km,Difference_km
-14.72208,132.81896,158.63255,Elsey,Katherine,384.285,1.061
-14.72701,132.82587,164.83548,Elsey,Katherine,385.208,0.923
-14.73446,132.83137,163.0,Elsey,Katherine,386.223,1.015
-14.74187,132.83579,160.40427,Elsey,Katherine,387.171,0.948
-14.74989,132.84073,160.7491,Elsey,Katherine,388.206,1.035
-14.75652,132.84724,163.8356,Elsey,Katherine,389.221,1.015
-14.76124,132.85524,155.81973,Elsey,Katherine,390.228,1.007
-14.76579,132.86365,159.02972,Elsey,Katherine,391.264,1.036
-14.77451,132.8798,154.70477,Elsey,Katherine,393.253,1.989
-14.77531,132.88152,154.07755,Elsey,Katherine,393.458,0.205
-14.77735,132.89286,153.76436,Elsey,Katherine,394.7,1.242
-14.77787,132.89755,155.83307,Elsey,Katherine,395.208,0.508
-14.78087,132.90562,160.72818,Elsey,Katherine,396.138,0.93
-14.79018,132.91373,162.87253,Elsey,Katherine,397.488,1.35
-14.79726,132.91915,158.41133,Elsey,Katherine,398.465,0.977
-14.80541,132.92538,156.36172,Elsey,Katherine,399.589,1.124
-14.81105,132.92969,157.41737,Elsey,Katherine,400.367,0.778
-14.8164,132.93404,154.5033,Elsey,Katherine,401.122,0.755
-14.82209,132.94132,150.23312,Elsey,Katherine,402.127,1.005
-14.82587,132.95071,153.0,Elsey,Katherine,403.221,1.094
-14.82871,132.95914,146.65639,Elsey,Katherine,404.181,0.96
-14.83299,132.96679,150.20654,Elsey,Katherine,405.131,0.95
-14.84117,132.9748,152.41965,Elsey,Katherine,406.381,1.25
-14.85279,132.98419,144.69431,Elsey,Katherine,408.016,1.635
-14.85478,132.98579,143.50015,Elsey,Katherine,408.296,0.28
-14.86122,132.99142,143.25217,Elsey,Katherine,409.231,0.935
-14.86561,132.99866,138.95108,Elsey,Katherine,410.149,0.918
-14.86989,133.00642,145.51422,Elsey,Katherine,411.109,0.96
-14.87457,133.0146,146.66266,Elsey,Katherine,412.13,1.021
-14.8806,133.0212,144.44447,Elsey,Katherine,413.104,0.974
-14.88682,133.02789,145.54941,Elsey,Katherine,414.1,0.996
-14.89344,133.03502,146.85362,Elsey,Katherine,415.161,1.061
-14.89994,133.04199,148.21768,Elsey,Katherine,416.2,1.039
-14.90879,133.05151,140.0,Elsey,Katherine,417.617,1.417
-14.9119,133.05487,137.17072,Mataranka,Katherine,418.116,0.499
-14.91974,133.06329,137.53836,Mataranka,Katherine,419.37,1.254
-14.9247,133.06859,138.66975,Mataranka,Katherine,420.161,0.791
-14.93284,133.07206,140.75836,Mataranka,Katherine,421.136,0.975
-14.94197,133.07272,147.44972,Mataranka,Katherine,422.149,1.013
-14.95459,133.07468,152.91927,Mataranka,Katherine,423.561,1.412
-14.95992,133.07561,158.38882,Mataranka,Katherine,424.159,0.598
-14.97486,133.07824,167.44817,Mataranka,Katherine,425.836,1.677
-14.97646,133.07852,169.0,Mataranka,Katherine,426.016,0.18
-14.98673,133.08032,158.24838,Elsey,Katherine,427.169,1.153
-14.99486,133.08173,151.68317,Elsey,Katherine,428.081,0.912
-15.00393,133.08333,145.94319,Elsey,Katherine,429.099,1.018
-15.01304,133.08492,158.99791,Elsey,Katherine,430.121,1.022
-15.02089,133.08594,158.34723,Elsey,Katherine,430.996,0.875
-15.03004,133.08553,161.93323,Elsey,Katherine,432.009,1.013
-15.03906,133.08332,166.21858,Elsey,Katherine,433.035,1.026
-15.04683,133.07979,169.23672,Elsey,Katherine,433.975,0.94
-15.05605,133.07528,172.96207,Elsey,Katherine,435.105,1.13
-15.06411,133.07308,164.86852,Elsey,Katherine,436.028,0.923
-15.07245,133.0723,154.8463,Elsey,Katherine,436.955,0.927
-15.08161,133.07316,151.54643,Elsey,Katherine,437.973,1.018
-15.09075,133.07566,146.00481,Elsey,Katherine,439.019,1.046
-15.09898,133.07677,142.09331,Elsey,Katherine,439.937,0.918
-15.109,133.07636,141.0,Elsey,Katherine,441.047,1.11
-15.11789,133.07598,145.02177,Elsey,Katherine,442.032,0.985
-15.12635,133.07684,144.75485,Elsey,Katherine,442.973,0.941
-15.13485,133.07931,148.59579,Elsey,Katherine,443.95,0.977
-15.1428,133.08289,156.0,Elsey,Katherine,444.91,0.96
-15.15137,133.08625,170.80379,Elsey,Katherine,445.925,1.015
-15.16558,133.091,167.26987,Elsey,Katherine,447.578,1.653
-15.16866,133.09203,166.02577,Elsey,Katherine,447.936,0.358
-15.1775,133.09499,172.79166,Elsey,Katherine,448.965,1.029
-15.18788,133.09845,174.57265,Elsey,Katherine,450.172,1.207
-15.19472,133.10074,172.91292,Elsey,Katherine,450.968,0.796
-15.20444,133.10398,172.10185,Elsey,Katherine,452.098,1.13
-15.21253,133.10668,171.85258,Elsey,Katherine,453.039,0.941
-15.22606,133.11118,174.58064,Elsey,Katherine,454.612,1.573
-15.23102,133.11283,179.64687,Elsey,Katherine,455.189,0.577
-15.23714,133.11448,182.69731,Elsey,Katherine,455.889,0.7
-15.24631,133.11608,173.65736,Elsey,Katherine,456.918,1.029
-15.25465,133.11753,170.54564,Elsey,Katherine,457.854,0.936
-15.26342,133.12055,173.82893,Elsey,Katherine,458.877,1.023
-15.27382,133.12627,176.9297,Elsey,Katherine,460.182,1.305
-15.27922,133.12926,181.42885,Elsey,Katherine,460.86,0.678
-15.287,133.13359,186.3555,Elsey,Katherine,461.838,0.978
-15.29524,133.13815,185.18626,Elsey,Katherine,462.873,1.035
-15.30309,133.14228,181.12971,Elsey,Katherine,463.848,0.975
-15.31199,133.14522,179.28453,Elsey,Katherine,464.882,1.034
-15.32023,133.14794,178.95995,Elsey,Katherine,465.839,0.957
-15.3288,133.15077,180.56915,Elsey,Katherine,466.835,0.996
-15.33737,133.15359,176.664,Elsey,Katherine,467.83,0.995
-15.34949,133.15758,180.31503,Elsey,Katherine,469.238,1.408
-15.35635,133.15984,178.2834,Elsey,Katherine,470.035,0.797
-15.364,133.16235,181.45642,Elsey,Katherine,470.923,0.888
-15.37504,133.16598,176.98521,Elsey,Katherine,472.205,1.282
-15.38138,133.16807,175.48357,Elsey,Katherine,472.942,0.737
-15.38927,133.17066,177.8727,Elsey,Katherine,473.858,0.916
-15.4014,133.17465,179.28278,Elsey,Katherine,475.267,1.409
-15.40584,133.17618,180.38068,Elsey,Katherine,475.785,0.518
-15.41486,133.17918,180.23868,Elsey,Katherine,476.834,1.049
-15.4232,133.18153,181.39866,Elsey,Daly waters,477.791,0.957
-15.43174,133.1833,182.55865,Elsey,Daly waters,478.755,0.964
-15.44289,133.18561,183.71863,Elsey,Daly waters,480.013,1.258
-15.44973,133.18703,184.87862,Elsey,Daly waters,480.785,0.772
-15.45942,133.18904,186.0386,Elsey,Daly waters,481.879,1.094
-15.46712,133.19064,187.19859,Elsey,Daly waters,482.748,0.869
-15.47661,133.19261,188.35857,Elsey,Daly waters,483.819,1.071
-15.485,133.19434,189.51856,Elsey,Daly waters,484.766,0.947
-15.49371,133.19616,190.67854,Elsey,Daly waters,485.749,0.983
-15.50732,133.19899,199.0,Elsey,Daly waters,487.285,1.536
-15.51267,133.2001,197.0,Elsey,Daly waters,487.889,0.604
-15.52466,133.20259,192.42484,Elsey,Daly waters,489.242,1.353
-15.53005,133.20371,192.06371,Elsey,Daly waters,489.85,0.608
-15.53821,133.2054,191.41722,Elsey,Daly waters,490.771,0.921
-15.54639,133.20699,190.29436,Elsey,Daly waters,491.692,0.921
-15.55553,133.2089,188.67795,Elsey,Daly waters,492.724,1.032
-15.56453,133.21133,188.96913,Elsey,Daly waters,493.753,1.029
-15.57207,133.21505,190.94881,Larrimah,Daly waters,494.678,0.925
-15.5807,133.21939,184.23242,Larrimah,Daly waters,495.74,1.062
-15.59067,133.22436,187.44113,Larrimah,Daly waters,496.965,1.225
-15.59647,133.22723,185.00124,Larrimah,Daly waters,497.677,0.712
-15.60452,133.23137,186.31241,Larrimah,Daly waters,498.672,0.995
-15.61192,133.23845,184.0,Larrimah,Daly waters,499.789,1.117
-15.61803,133.24451,183.09521,Larrimah,Daly waters,500.727,0.938
-15.62414,133.25054,182.0,Larrimah,Daly waters,501.663,0.936
-15.63268,133.25877,182.25963,Birdum,Daly waters,502.956,1.293
-15.6386,133.26453,184.06763,Birdum,Daly waters,503.856,0.9
-15.64413,133.26977,185.68486,Birdum,Daly waters,504.687,0.831
-15.65107,133.27669,182.35893,Birdum,Daly waters,505.755,1.068
-15.65689,133.2826,183.99765,Birdum,Daly waters,506.658,0.903
-15.66359,133.28926,180.31062,Birdum,Daly waters,507.687,1.029
-15.67171,133.29395,180.44456,Birdum,Daly waters,508.717,1.03
-15.67936,133.29807,177.83214,Birdum,Daly waters,509.672,0.955
-15.68545,133.30434,176.0,Birdum,Daly waters,510.624,0.952
-15.69016,133.31214,179.48016,Birdum,Daly waters,511.609,0.985
-15.6984,133.31735,182.45206,Birdum,Daly waters,512.678,1.069
-15.70533,133.32186,184.91081,Birdum,Daly waters,513.585,0.907
-15.71086,133.33268,182.73857,Birdum,Daly waters,514.896,1.311
-15.71477,133.3388,182.0,Birdum,Daly waters,515.682,0.786
-15.72033,133.34632,185.16724,Birdum,Daly waters,516.696,1.014
-15.72523,133.35297,186.16052,Birdum,Daly waters,517.592,0.896
-15.73218,133.35915,185.21957,Birdum,Daly waters,518.607,1.015
-15.73894,133.36473,187.52675,Birdum,Daly waters,519.565,0.958
-15.74655,133.371,188.23207,Birdum,Daly waters,520.642,1.077
-15.75317,133.37646,189.0,Birdum,Daly waters,521.58,0.938
-15.76199,133.37735,191.06171,Birdum,Daly waters,522.561,0.981
-15.77073,133.37649,188.46799,Birdum,Daly waters,523.533,0.972
-15.7799,133.37728,187.85497,Birdum,Daly waters,524.551,1.018
-15.78954,133.37834,183.8157,Birdum,Daly waters,525.624,1.073
-15.8003,133.37953,184.0,Birdum,Daly waters,526.821,1.197
-15.80677,133.38037,182.24286,Birdum,Daly waters,527.543,0.722
-15.81569,133.38398,189.0006,Birdum,Daly waters,528.603,1.06
-15.82321,133.3871,191.78021,Birdum,Daly waters,529.5,0.897
-15.83205,133.39145,193.03564,Birdum,Daly waters,530.584,1.084
-15.83945,133.39617,191.0,Birdum,Daly waters,531.546,0.962
-15.8468,133.40078,190.03293,Birdum,Daly waters,532.498,0.952
-15.85594,133.40363,188.79538,Birdum,Daly waters,533.554,1.056
-15.86516,133.40666,186.5387,Birdum,Daly waters,534.625,1.071
-15.87255,133.40903,187.61004,Birdum,Daly waters,535.481,0.856
-15.88178,133.41065,188.68139,Birdum,Daly waters,536.517,1.036
-15.8895,133.41523,189.75274,Birdum,Daly waters,537.502,0.985
-15.89638,133.42006,190.82409,Birdum,Daly waters,538.422,0.92
-15.90515,133.42201,191.89543,Birdum,Daly waters,539.415,0.993
-15.91314,133.42555,192.96678,Birdum,Daly waters,540.377,0.962
-15.92228,133.42881,193.50093,Birdum,Daly waters,541.447,1.07
-15.93064,133.43241,193.32393,Birdum,Daly waters,542.449,1.002
-15.93867,133.43484,191.57054,Birdum,Daly waters,543.375,0.926
-15.94849,133.43489,192.76033,Birdum,Daly waters,544.462,1.087
-15.95921,133.43449,192.71585,Birdum,Daly waters,545.649,1.187
-15.96634,133.43422,193.22166,Birdum,Daly waters,546.439,0.79
-15.98346,133.43358,192.15889,Birdum,Daly waters,548.335,1.896
-15.98545,133.4335,193.1909,Birdum,Daly waters,548.555,0.22
-15.99096,133.42987,194.17401,Birdum,Daly waters,549.278,0.723
-15.99642,133.42314,193.80998,Birdum,Daly waters,550.218,0.94
-16.00437,133.41901,194.02745,Birdum,Daly waters,551.203,0.985
-16.01313,133.41689,193.46303,Birdum,Daly waters,552.199,0.996
-16.02164,133.41353,194.0,Birdum,Daly waters,553.207,1.008
-16.03032,133.41268,193.40614,Birdum,Daly waters,554.172,0.965
-16.03838,133.41601,195.0,Birdum,Daly waters,555.132,0.96
-16.04719,133.41804,197.06078,Birdum,Daly waters,556.131,0.999
-16.05585,133.42307,197.58208,Birdum,Daly waters,557.23,1.099
-16.06782,133.43085,198.45892,Birdum,Daly waters,558.794,1.564
-16.07102,133.43178,198.99156,Birdum,Daly waters,559.162,0.368
-16.0811,133.43313,198.79933,Birdum,Daly waters,560.287,1.125
-16.08884,133.43419,196.92848,Birdum,Daly waters,561.151,0.864
-16.09723,133.43321,200.0,Birdum,Daly waters,562.085,0.934
-16.10629,133.43074,200.9156,Birdum,Daly waters,563.122,1.037
-16.11467,133.42844,201.92233,Birdum,Daly waters,564.081,0.959
-16.12374,133.4282,203.8902,Birdum,Daly waters,565.085,1.004
-16.13941,133.42815,203.70123,Birdum,Daly waters,566.819,1.734
-16.14896,133.4281,203.12709,Birdum,Daly waters,567.876,1.057
-16.15186,133.42809,205.40874,Birdum,Daly waters,568.197,0.321
-16.16007,133.42804,203.87169,Birdum,Daly waters,569.106,0.909
-16.16853,133.42827,204.86923,Birdum,Daly waters,570.043,0.937
-16.17811,133.42834,206.82378,Birdum,Daly waters,571.103,1.06
-16.18874,133.42701,205.10233,Birdum,Daly waters,572.288,1.185
-16.19559,133.42615,206.0,Birdum,Daly waters,573.052,0.764
-16.20632,133.42525,207.66908,Birdum,Daly waters,574.243,1.191
-16.2136,133.42491,206.91652,Birdum,Daly waters,575.049,0.806
-16.22295,133.42445,206.78494,Birdum,Daly waters,576.085,1.036
-16.23636,133.41382,207.95795,Birdum,Daly waters,577.954,1.869
-16.23675,133.41343,207.38997,Birdum,Daly waters,578.014,0.06
-16.24605,133.40374,209.70393,Birdum,Daly waters,579.474,1.46
-16.25367,133.3958,209.40819,Birdum,Daly waters,580.67,1.196
-16.25621,133.39406,208.85179,Birdum,Daly waters,581.007,0.337
-16.26838,133.39179,212.47708,Birdum,Daly waters,582.375,1.368
-16.27406,133.39082,211.90187,Birdum,Daly waters,583.012,0.637
-16.27353,133.38198,213.45824,Daly Waters,Daly waters,583.959,0.947
-16.26968,133.37283,214.26193,Daly Waters,Daly waters,585.026,1.067
-16.26214,133.36992,212.01297,Daly Waters,Daly waters,585.916,0.89
-16.2537,133.36944,212.16629,Daly Waters,Daly waters,586.851,0.935
-16.26291,133.36978,213.15866,Daly Waters,Daly waters,587.871,1.02
-16.26995,133.37346,214.82057,Daly Waters,Daly waters,588.744,0.873
-16.27346,133.38163,213.87039,Daly Waters,Daly waters,589.7,0.956
-16.27472,133.3907,211.77646,Birdum,Daly waters,590.679,0.979
-16.28726,133.38846,215.00104,Birdum,Daly waters,592.087,1.408
-16.29641,133.38684,218.0,Birdum,Daly waters,593.114,1.027
-16.30091,133.38601,217.49971,Birdum,Daly waters,593.62,0.506
-16.31016,133.38435,220.35298,Birdum,Daly waters,594.659,1.039
-16.31947,133.38271,221.0,Birdum,Daly waters,595.704,1.045
-16.32763,133.38127,223.37262,Birdum,Daly waters,596.62,0.916
-16.33721,133.38045,223.49611,Birdum,Daly waters,597.684,1.064
-16.34629,133.38047,226.0,Birdum,Daly waters,598.689,1.005
-16.35598,133.38051,228.05466,Birdum,Daly waters,599.761,1.072
-16.3636,133.3805,233.21977,Birdum,Daly waters,600.604,0.843
-16.37225,133.38044,237.11974,Birdum,Daly waters,601.561,0.957
-16.38124,133.38037,242.24286,Birdum,Daly waters,602.556,0.995
-16.39023,133.37976,240.35448,Birdum,Daly waters,603.553,0.997
-16.39927,133.37844,246.95956,Birdum,Daly waters,604.563,1.01
-16.4081,133.37765,250.28157,Birdum,Daly waters,605.544,0.981
-16.41819,133.37843,249.86026,Birdum,Daly waters,606.664,1.12
-16.42679,133.37915,251.5979,Birdum,Daly waters,607.619,0.955
-16.43577,133.38031,252.63589,Birdum,Daly waters,608.62,1.001
-16.44521,133.38373,260.31555,Birdum,Daly waters,609.727,1.107
-16.45344,133.38744,265.00461,Birdum,Daly waters,610.72,0.993
-16.46123,133.38858,275.07352,Birdum,Daly waters,611.591,0.871
-16.47062,133.38912,271.9989,Birdum,Daly waters,612.632,1.041
-16.47872,133.38876,270.46167,Birdum,Daly waters,613.529,0.897
-16.49069,133.38373,272.95804,Birdum,Daly waters,614.958,1.429
-16.49767,133.3807,273.14563,Birdum,Daly waters,615.795,0.837
-16.50413,133.37789,275.25034,Birdum,Daly waters,616.57,0.775
-16.52038,133.37077,274.45282,Birdum,Daly waters,618.522,1.952
-16.52054,133.3707,274.21979,Birdum,Daly waters,618.541,0.019
-16.53678,133.36354,276.43143,Birdum,Daly waters,620.494,1.953
-16.53694,133.36346,276.66443,Birdum,Daly waters,620.514,0.02
-16.54741,133.35885,278.08936,Birdum,Daly waters,621.773,1.259
-16.55659,133.35478,280.95654,Birdum,Daly waters,622.878,1.105
-16.56191,133.35345,280.93372,Birdum,Daly waters,623.484,0.606
-16.5712,133.35452,281.24863,Birdum,Daly waters,624.518,1.034
-16.58305,133.35681,278.9874,Birdum,Daly waters,625.852,1.334
-16.59653,133.35944,267.55133,Birdum,Daly waters,627.37,1.518
-16.59752,133.35963,267.0,Birdum,Daly waters,627.481,0.111
-16.60591,133.36139,269.42624,Birdum,Daly waters,628.428,0.947
-16.61551,133.36508,268.0,Birdum,Daly waters,629.561,1.133
-16.62314,133.36811,267.12381,Birdum,Daly waters,630.465,0.904
-16.63132,133.37335,261.86771,Birdum,Daly waters,631.529,1.064
-16.63831,133.37896,254.0,Birdum,Daly waters,632.507,0.978
-16.64968,133.3881,247.07295,Birdum,Daly waters,634.099,1.592
-16.65228,133.39018,246.64049,Birdum,Daly waters,634.462,0.363
-16.66181,133.39787,240.0,Birdum,Daly waters,635.798,1.336
-16.66665,133.40177,238.1765,Birdum,Daly waters,636.476,0.678
-16.67577,133.40911,232.38319,Birdum,Daly waters,637.753,1.277
-16.68095,133.41232,232.79979,Birdum,Daly waters,638.421,0.668
-16.69052,133.41425,234.66847,Birdum,Daly waters,639.5,1.079
-16.7006,133.41624,237.48833,Birdum,Daly waters,640.636,1.136
-16.70731,133.41757,239.54486,Birdum,Daly waters,641.392,0.756
-16.71781,133.41966,233.96506,Birdum,Daly waters,642.575,1.183
-16.7258,133.42118,230.96497,Birdum,Daly waters,643.474,0.899
-16.73476,133.42284,231.66643,Birdum,Daly waters,644.481,1.007
-16.74272,133.42435,229.0,Birdum,Daly waters,645.376,0.895
-16.7543,133.42648,230.21788,Birdum,Daly waters,646.677,1.301
-16.7623,133.42798,231.5248,Birdum,Daly waters,647.577,0.9
-16.77036,133.42949,234.0,Birdum,Daly waters,648.483,0.906
-16.77802,133.4308,237.28647,Birdum,Daly waters,649.342,0.859
-16.78744,133.43033,243.0,Birdum,Daly waters,650.386,1.044
-16.7975,133.42975,242.88408,Birdum,Daly waters,651.501,1.115
-16.81205,133.42895,246.67758,Birdum,Daly waters,653.113,1.612
-16.816,133.42872,246.73267,Birdum,Daly waters,653.551,0.438
-16.82911,133.42797,240.96291,Birdum,Daly waters,655.004,1.453
-16.83587,133.42759,237.0128,Birdum,Daly waters,655.753,0.749
-16.84115,133.4273,235.87785,Birdum,Daly waters,656.338,0.585
-16.85085,133.42673,236.12987,Birdum,Daly waters,657.413,1.075
-16.85893,133.42626,242.59636,Birdum,Daly waters,658.309,0.896
-16.88809,133.42457,251.38623,Birdum,Daly waters,661.541,3.232
-16.89473,133.42422,253.4465,Birdum,Daly waters,662.277,0.736
-16.89491,133.42421,253.18257,Birdum,Daly waters,662.297,0.02
-16.89509,133.4242,253.38867,Birdum,Daly waters,662.317,0.02
-16.90641,133.42356,252.67438,Birdum,Daly waters,663.572,1.255
-16.91287,133.42316,247.4397,Birdum,Daly waters,664.288,0.716
-16.92184,133.42271,244.0,Birdum,Daly waters,665.282,0.994
-16.93165,133.4243,241.0,Birdum,Daly waters,666.381,1.099
-16.95052,133.42755,242.01529,Birdum,Daly waters,668.498,2.117
-16.9507,133.42758,242.0,Birdum,Daly waters,668.518,0.02
-16.95833,133.42888,243.92981,Birdum,Daly waters,669.374,0.856
-16.96693,133.43035,246.0,Birdum,Daly waters,670.339,0.965
-16.97537,133.43181,241.97249,Birdum,Daly waters,671.286,0.947
-16.98373,133.43324,241.24037,Birdum,Daly waters,672.224,0.938
-16.99475,133.43508,240.55334,Birdum,Daly waters,673.459,1.235
-17.00397,133.43656,245.07547,Birdum,Daly waters,674.491,1.032
-17.01082,133.43773,242.0,Birdum,Daly waters,675.259,0.768
-17.02268,133.43978,238.80177,Birdum,Daly waters,676.59,1.331
-17.02907,133.44087,241.97166,Birdum,Daly waters,677.307,0.717
-17.04094,133.44296,245.39615,Birdum,Daly waters,678.639,1.332
-17.04805,133.44421,245.0,Birdum,Daly waters,679.437,0.798
-17.05658,133.44571,242.82149,Birdum,Daly waters,680.394,0.957
-17.06539,133.44726,239.20151,Birdum,Daly waters,681.383,0.989
-17.07357,133.4487,236.99022,Pamayu,Newcastle waters,682.301,0.918
-17.08186,133.45013,237.83821,Pamayu,Newcastle waters,683.231,0.93
-17.09203,133.45188,233.314,Pamayu,Newcastle waters,684.372,1.141
-17.09982,133.45322,232.33835,Pamayu,Newcastle waters,685.246,0.874
-17.10824,133.45467,231.82422,Pamayu,Newcastle waters,686.191,0.945
-17.1177,133.4563,238.08501,Pamayu,Newcastle waters,687.252,1.061
-17.12599,133.45772,230.41861,Pamayu,Newcastle waters,688.182,0.93
-17.14142,133.46035,225.72055,Pamayu,Newcastle waters,689.912,1.73
-17.16099,133.46372,224.49687,Pamayu,Newcastle waters,692.107,2.195
-17.16117,133.46375,224.23473,Pamayu,Newcastle waters,692.127,0.02
-17.16135,133.46378,223.98033,Pamayu,Newcastle waters,692.147,0.02
-17.17626,133.46634,224.11514,Pamayu,Newcastle waters,693.819,1.672
-17.18105,133.46717,222.18483,Pamayu,Newcastle waters,694.356,0.537
-17.19099,133.46888,221.11681,Pamayu,Newcastle waters,695.471,1.115
-17.19898,133.47025,220.85388,Pamayu,Newcastle waters,696.367,0.896
-17.20667,133.47115,219.91779,Pamayu,Newcastle waters,697.223,0.856
-17.21496,133.47086,219.87474,Pamayu,Newcastle waters,698.141,0.918
-17.22424,133.46894,215.29358,Pamayu,Newcastle waters,699.188,1.047
-17.23221,133.4658,210.92342,Pamayu,Newcastle waters,700.131,0.943
-17.23987,133.46153,209.0,Pamayu,Newcastle waters,701.093,0.962
-17.24867,133.45718,211.97928,Pamayu,Newcastle waters,702.171,1.078
-17.25715,133.4547,208.67775,Pamayu,Newcastle waters,703.146,0.975
-17.27181,133.45157,212.89645,Pamayu,Newcastle waters,704.802,1.656
-17.2741,133.45108,216.18016,Pamayu,Newcastle waters,705.061,0.259
-17.28344,133.44909,230.24042,Pamayu,Newcastle waters,706.116,1.055
-17.29525,133.44656,239.36098,Pamayu,Newcastle waters,707.45,1.334
-17.30212,133.44511,238.0,Pamayu,Newcastle waters,708.226,0.776
-17.30981,133.444,242.96176,Pamayu,Newcastle waters,709.085,0.859
-17.31874,133.44291,237.07864,Pamayu,Newcastle waters,710.08,0.995
-17.32732,133.44186,239.62956,Pamayu,Newcastle waters,711.036,0.956
-17.33804,133.44055,242.03989,Pamayu,Newcastle waters,712.231,1.195
-17.34732,133.4394,238.32506,Pamayu,Newcastle waters,713.265,1.034
-17.35501,133.43846,236.24968,Pamayu,Newcastle waters,714.122,0.857
-17.3638,133.43789,229.98923,Pamayu,Newcastle waters,715.097,0.975
-17.37213,133.43864,228.79062,Pamayu,Newcastle waters,716.022,0.925
-17.38088,133.44078,213.2213,Pamayu,Newcastle waters,717.017,0.995
-17.39064,133.44508,232.43636,Pamayu,Newcastle waters,718.19,1.173
-17.39837,133.44946,233.02927,Pamayu,Newcastle waters,719.164,0.974
